timestamp,trip_count,regime
2023-03-01T19:00:00,7623,evening_rush
2023-03-01T20:00:00,7218,transition
2023-03-01T21:00:00,7111,transition
2023-03-01T22:00:00,6169,transition
2023-03-01T23:00:00,3856,transition
2023-03-02T00:00:00,2018,night
2023-03-02T01:00:00,1023,night
2023-03-02T02:00:00,551,night
2023-03-02T03:00:00,338,night
2023-03-02T04:00:00,309,night
2023-03-02T05:00:00,637,night
2023-03-02T06:00:00,1885,transition
2023-03-02T07:00:00,4197,morning_rush
2023-03-02T08:00:00,5619,morning_rush
2023-03-02T09:00:00,5610,morning_rush
2023-03-02T10:00:00,5492,midday
2023-03-02T11:00:00,5874,midday
2023-03-02T12:00:00,6105,midday
2023-03-02T13:00:00,6334,midday
2023-03-02T14:00:00,6903,midday
2023-03-02T15:00:00,7078,midday
2023-03-02T16:00:00,7185,midday
2023-03-02T17:00:00,8131,evening_rush
2023-03-02T18:00:00,8934,evening_rush
2023-03-02T19:00:00,7625,evening_rush
2023-03-02T20:00:00,7161,transition
2023-03-02T21:00:00,7441,transition
2023-03-02T22:00:00,6982,transition
2023-03-02T23:00:00,5512,transition
2023-03-03T00:00:00,3140,night
2023-03-03T01:00:00,1662,night
2023-03-03T02:00:00,990,night
2023-03-03T03:00:00,573,night
2023-03-03T04:00:00,478,night
2023-03-03T05:00:00,681,night
2023-03-03T06:00:00,1640,transition
2023-03-03T07:00:00,3286,morning_rush
2023-03-03T08:00:00,4505,morning_rush
2023-03-03T09:00:00,4883,morning_rush
2023-03-03T10:00:00,5006,midday
2023-03-03T11:00:00,5262,midday
2023-03-03T12:00:00,5842,midday
2023-03-03T13:00:00,6191,midday
2023-03-03T14:00:00,6983,midday
2023-03-03T15:00:00,7204,midday
2023-03-03T16:00:00,7096,midday
2023-03-03T17:00:00,7770,evening_rush
2023-03-03T18:00:00,7969,evening_rush
2023-03-03T19:00:00,7962,evening_rush
2023-03-03T20:00:00,6857,transition
2023-03-03T21:00:00,7058,transition
2023-03-03T22:00:00,6815,transition
2023-03-03T23:00:00,6575,transition
2023-03-04T00:00:00,5318,weekend
2023-03-04T01:00:00,3802,weekend
2023-03-04T02:00:00,2412,weekend
2023-03-04T03:00:00,1547,weekend
2023-03-04T04:00:00,772,weekend
2023-03-04T05:00:00,383,weekend
2023-03-04T06:00:00,972,weekend
2023-03-04T07:00:00,1478,weekend
2023-03-04T08:00:00,2175,weekend
2023-03-04T09:00:00,3495,weekend
2023-03-04T10:00:00,4374,weekend
2023-03-04T11:00:00,5323,weekend
2023-03-04T12:00:00,6198,weekend
2023-03-04T13:00:00,6637,weekend
2023-03-04T14:00:00,6486,weekend
2023-03-04T15:00:00,6590,weekend
2023-03-04T16:00:00,6998,weekend
2023-03-04T17:00:00,7078,weekend
2023-03-04T18:00:00,7583,weekend
2023-03-04T19:00:00,7373,weekend
2023-03-04T20:00:00,6089,weekend
2023-03-04T21:00:00,6455,weekend
2023-03-04T22:00:00,6813,weekend
2023-03-04T23:00:00,6850,weekend
2023-03-05T00:00:00,5884,weekend
2023-03-05T01:00:00,5172,weekend
2023-03-05T02:00:00,3637,weekend
2023-03-05T03:00:00,2353,weekend
2023-03-05T04:00:00,1147,weekend
2023-03-05T05:00:00,550,weekend
2023-03-05T06:00:00,894,weekend
2023-03-05T07:00:00,1199,weekend
2023-03-05T08:00:00,1811,weekend
2023-03-05T09:00:00,3041,weekend
2023-03-05T10:00:00,4362,weekend
2023-03-05T11:00:00,4965,weekend
2023-03-05T12:00:00,6073,weekend
2023-03-05T13:00:00,6397,weekend
2023-03-05T14:00:00,6472,weekend
2023-03-05T15:00:00,6287,weekend
2023-03-05T16:00:00,6118,weekend
2023-03-05T17:00:00,6226,weekend
2023-03-05T18:00:00,5888,weekend
2023-03-05T19:00:00,4906,weekend
2023-03-05T20:00:00,4300,weekend
2023-03-05T21:00:00,3854,weekend
2023-03-05T22:00:00,2989,weekend
2023-03-05T23:00:00,2487,weekend
2023-03-06T00:00:00,1233,night
2023-03-06T01:00:00,618,night
2023-03-06T02:00:00,361,night
2023-03-06T03:00:00,248,night
2023-03-06T04:00:00,249,night
2023-03-06T05:00:00,620,night
2023-03-06T06:00:00,1762,transition
2023-03-06T07:00:00,3652,morning_rush
2023-03-06T08:00:00,4551,morning_rush
2023-03-06T09:00:00,4668,morning_rush
2023-03-06T10:00:00,4788,midday
2023-03-06T11:00:00,4922,midday
2023-03-06T12:00:00,5375,midday
2023-03-06T13:00:00,5662,midday
2023-03-06T14:00:00,5970,midday
2023-03-06T15:00:00,6287,midday
2023-03-06T16:00:00,6120,midday
2023-03-06T17:00:00,6693,evening_rush
2023-03-06T18:00:00,7182,evening_rush
2023-03-06T19:00:00,6087,evening_rush
2023-03-06T20:00:00,5409,transition
2023-03-06T21:00:00,4793,transition
2023-03-06T22:00:00,3853,transition
2023-03-06T23:00:00,2460,transition
2023-03-07T00:00:00,1262,night
2023-03-07T01:00:00,605,night
2023-03-07T02:00:00,287,night
2023-03-07T03:00:00,188,night
2023-03-07T04:00:00,223,night
2023-03-07T05:00:00,631,night
2023-03-07T06:00:00,1843,transition
2023-03-07T07:00:00,3955,morning_rush
2023-03-07T08:00:00,5071,morning_rush
2023-03-07T09:00:00,5621,morning_rush
2023-03-07T10:00:00,5672,midday
2023-03-07T11:00:00,5736,midday
2023-03-07T12:00:00,5914,midday
2023-03-07T13:00:00,6108,midday
2023-03-07T14:00:00,6837,midday
2023-03-07T15:00:00,7061,midday
2023-03-07T16:00:00,7357,midday
2023-03-07T17:00:00,8624,evening_rush
2023-03-07T18:00:00,9379,evening_rush
2023-03-07T19:00:00,7598,evening_rush
2023-03-07T20:00:00,7029,transition
2023-03-07T21:00:00,7288,transition
2023-03-07T22:00:00,5897,transition
2023-03-07T23:00:00,3616,transition
2023-03-08T00:00:00,1611,night
2023-03-08T01:00:00,743,night
2023-03-08T02:00:00,372,night
2023-03-08T03:00:00,253,night
2023-03-08T04:00:00,282,night
2023-03-08T05:00:00,608,night
2023-03-08T06:00:00,1960,transition
2023-03-08T07:00:00,4137,morning_rush
2023-03-08T08:00:00,5663,morning_rush
2023-03-08T09:00:00,5737,morning_rush
2023-03-08T10:00:00,5728,midday
2023-03-08T11:00:00,6028,midday
2023-03-08T12:00:00,6499,midday
2023-03-08T13:00:00,6393,midday
2023-03-08T14:00:00,7061,midday
2023-03-08T15:00:00,7131,midday
2023-03-08T16:00:00,7094,midday
2023-03-08T17:00:00,8153,evening_rush
2023-03-08T18:00:00,8976,evening_rush
2023-03-08T19:00:00,7909,evening_rush
2023-03-08T20:00:00,7356,transition
2023-03-08T21:00:00,7342,transition
2023-03-08T22:00:00,6464,transition
2023-03-08T23:00:00,3949,transition
2023-03-09T00:00:00,2118,night
2023-03-09T01:00:00,1010,night
2023-03-09T02:00:00,551,night
2023-03-09T03:00:00,348,night
2023-03-09T04:00:00,351,night
2023-03-09T05:00:00,666,night
2023-03-09T06:00:00,1876,transition
2023-03-09T07:00:00,4063,morning_rush
2023-03-09T08:00:00,5620,morning_rush
2023-03-09T09:00:00,5709,morning_rush
2023-03-09T10:00:00,5571,midday
2023-03-09T11:00:00,6187,midday
2023-03-09T12:00:00,6400,midday
2023-03-09T13:00:00,6598,midday
2023-03-09T14:00:00,7091,midday
2023-03-09T15:00:00,7491,midday
2023-03-09T16:00:00,7366,midday
2023-03-09T17:00:00,8338,evening_rush
2023-03-09T18:00:00,9230,evening_rush
2023-03-09T19:00:00,8247,evening_rush
2023-03-09T20:00:00,7298,transition
2023-03-09T21:00:00,7471,transition
2023-03-09T22:00:00,6742,transition
2023-03-09T23:00:00,5363,transition
2023-03-10T00:00:00,3475,night
2023-03-10T01:00:00,1714,night
2023-03-10T02:00:00,1015,night
2023-03-10T03:00:00,598,night
2023-03-10T04:00:00,533,night
2023-03-10T05:00:00,759,night
2023-03-10T06:00:00,1684,transition
2023-03-10T07:00:00,3493,morning_rush
2023-03-10T08:00:00,4563,morning_rush
2023-03-10T09:00:00,5071,morning_rush
2023-03-10T10:00:00,5281,midday
2023-03-10T11:00:00,5613,midday
2023-03-10T12:00:00,5982,midday
2023-03-10T13:00:00,6329,midday
2023-03-10T14:00:00,7224,midday
2023-03-10T15:00:00,7152,midday
2023-03-10T16:00:00,7364,midday
2023-03-10T17:00:00,8677,evening_rush
2023-03-10T18:00:00,8978,evening_rush
2023-03-10T19:00:00,9562,evening_rush
2023-03-10T20:00:00,7210,transition
2023-03-10T21:00:00,6662,transition
2023-03-10T22:00:00,6597,transition
2023-03-10T23:00:00,6257,transition
2023-03-11T00:00:00,4919,weekend
2023-03-11T01:00:00,3828,weekend
2023-03-11T02:00:00,2845,weekend
2023-03-11T03:00:00,1705,weekend
2023-03-11T04:00:00,940,weekend
2023-03-11T05:00:00,437,weekend
2023-03-11T06:00:00,861,weekend
2023-03-11T07:00:00,1511,weekend
2023-03-11T08:00:00,2283,weekend
2023-03-11T09:00:00,3554,weekend
2023-03-11T10:00:00,4424,weekend
2023-03-11T11:00:00,5185,weekend
2023-03-11T12:00:00,5970,weekend
2023-03-11T13:00:00,6113,weekend
2023-03-11T14:00:00,6230,weekend
2023-03-11T15:00:00,6547,weekend
2023-03-11T16:00:00,6912,weekend
2023-03-11T17:00:00,7203,weekend
2023-03-11T18:00:00,7368,weekend
2023-03-11T19:00:00,7091,weekend
2023-03-11T20:00:00,6162,weekend
2023-03-11T21:00:00,5850,weekend
2023-03-11T22:00:00,6655,weekend
2023-03-11T23:00:00,6776,weekend
2023-03-12T00:00:00,6111,weekend
2023-03-12T01:00:00,5231,weekend
2023-03-12T03:00:00,4267,weekend
2023-03-12T04:00:00,2530,weekend
2023-03-12T05:00:00,910,weekend
2023-03-12T06:00:00,794,weekend
2023-03-12T07:00:00,1166,weekend
2023-03-12T08:00:00,1679,weekend
2023-03-12T09:00:00,2818,weekend
2023-03-12T10:00:00,4297,weekend
2023-03-12T11:00:00,4848,weekend
2023-03-12T12:00:00,5743,weekend
2023-03-12T13:00:00,5989,weekend
2023-03-12T14:00:00,5959,weekend
2023-03-12T15:00:00,5782,weekend
2023-03-12T16:00:00,6051,weekend
2023-03-12T17:00:00,6132,weekend
2023-03-12T18:00:00,5946,weekend
2023-03-12T19:00:00,5018,weekend
2023-03-12T20:00:00,4187,weekend
2023-03-12T21:00:00,3930,weekend
2023-03-12T22:00:00,3133,weekend
2023-03-12T23:00:00,2628,weekend
2023-03-13T00:00:00,1750,night
2023-03-13T01:00:00,803,night
2023-03-13T02:00:00,406,night
2023-03-13T03:00:00,291,night
2023-03-13T04:00:00,255,night
2023-03-13T05:00:00,623,night
2023-03-13T06:00:00,1838,transition
2023-03-13T07:00:00,3798,morning_rush
2023-03-13T08:00:00,5307,morning_rush
2023-03-13T09:00:00,5243,morning_rush
2023-03-13T10:00:00,5067,midday
2023-03-13T11:00:00,5355,midday
2023-03-13T12:00:00,5473,midday
2023-03-13T13:00:00,5375,midday
2023-03-13T14:00:00,6765,midday
2023-03-13T15:00:00,7004,midday
2023-03-13T16:00:00,6890,midday
2023-03-13T17:00:00,7506,evening_rush
2023-03-13T18:00:00,7508,evening_rush
2023-03-13T19:00:00,6247,evening_rush
2023-03-13T20:00:00,5611,transition
2023-03-13T21:00:00,5159,transition
2023-03-13T22:00:00,3653,transition
2023-03-13T23:00:00,2571,transition
2023-03-14T00:00:00,1377,night
2023-03-14T01:00:00,667,night
2023-03-14T02:00:00,362,night
2023-03-14T03:00:00,231,night
2023-03-14T04:00:00,237,night
2023-03-14T05:00:00,656,night
2023-03-14T06:00:00,1688,transition
2023-03-14T07:00:00,4176,morning_rush
2023-03-14T08:00:00,5521,morning_rush
2023-03-14T09:00:00,5509,morning_rush
2023-03-14T10:00:00,5161,midday
2023-03-14T11:00:00,5539,midday
2023-03-14T12:00:00,5867,midday
2023-03-14T13:00:00,5964,midday
2023-03-14T14:00:00,6677,midday
2023-03-14T15:00:00,7089,midday
2023-03-14T16:00:00,7024,midday
2023-03-14T17:00:00,7710,evening_rush
2023-03-14T18:00:00,8204,evening_rush
2023-03-14T19:00:00,6761,evening_rush
2023-03-14T20:00:00,6290,transition
2023-03-14T21:00:00,6329,transition
2023-03-14T22:00:00,5218,transition
2023-03-14T23:00:00,3425,transition
2023-03-15T00:00:00,1894,night
2023-03-15T01:00:00,959,night
2023-03-15T02:00:00,458,night
2023-03-15T03:00:00,256,night
2023-03-15T04:00:00,276,night
2023-03-15T05:00:00,620,night
2023-03-15T06:00:00,1786,transition
2023-03-15T07:00:00,4431,morning_rush
2023-03-15T08:00:00,6016,morning_rush
2023-03-15T09:00:00,5963,morning_rush
2023-03-15T10:00:00,5673,midday
2023-03-15T11:00:00,6037,midday
2023-03-15T12:00:00,6323,midday
2023-03-15T13:00:00,6343,midday
2023-03-15T14:00:00,6774,midday
2023-03-15T15:00:00,7251,midday
2023-03-15T16:00:00,7245,midday
2023-03-15T17:00:00,8172,evening_rush
2023-03-15T18:00:00,8826,evening_rush
2023-03-15T19:00:00,8147,evening_rush
2023-03-15T20:00:00,7527,transition
2023-03-15T21:00:00,7225,transition
2023-03-15T22:00:00,6797,transition
2023-03-15T23:00:00,5048,transition
2023-03-16T00:00:00,2521,night
2023-03-16T01:00:00,1361,night
2023-03-16T02:00:00,550,night
2023-03-16T03:00:00,355,night
2023-03-16T04:00:00,398,night
2023-03-16T05:00:00,674,night
2023-03-16T06:00:00,1838,transition
2023-03-16T07:00:00,4213,morning_rush
2023-03-16T08:00:00,5863,morning_rush
2023-03-16T09:00:00,5954,morning_rush
2023-03-16T10:00:00,5873,midday
2023-03-16T11:00:00,6199,midday
2023-03-16T12:00:00,6693,midday
2023-03-16T13:00:00,6367,midday
2023-03-16T14:00:00,7128,midday
2023-03-16T15:00:00,7288,midday
2023-03-16T16:00:00,7676,midday
2023-03-16T17:00:00,8347,evening_rush
2023-03-16T18:00:00,9156,evening_rush
2023-03-16T19:00:00,7960,evening_rush
2023-03-16T20:00:00,7461,transition
2023-03-16T21:00:00,7588,transition
2023-03-16T22:00:00,7135,transition
2023-03-16T23:00:00,5428,transition
2023-03-17T00:00:00,3445,night
2023-03-17T01:00:00,1993,night
2023-03-17T02:00:00,1108,night
2023-03-17T03:00:00,672,night
2023-03-17T04:00:00,516,night
2023-03-17T05:00:00,678,night
2023-03-17T06:00:00,1744,transition
2023-03-17T07:00:00,3445,morning_rush
2023-03-17T08:00:00,4726,morning_rush
2023-03-17T09:00:00,4890,morning_rush
2023-03-17T10:00:00,4598,midday
2023-03-17T11:00:00,4737,midday
2023-03-17T12:00:00,4942,midday
2023-03-17T13:00:00,5268,midday
2023-03-17T14:00:00,6156,midday
2023-03-17T15:00:00,6403,midday
2023-03-17T16:00:00,6251,midday
2023-03-17T17:00:00,7459,evening_rush
2023-03-17T18:00:00,8304,evening_rush
2023-03-17T19:00:00,8139,evening_rush
2023-03-17T20:00:00,6499,transition
2023-03-17T21:00:00,6469,transition
2023-03-17T22:00:00,7092,transition
2023-03-17T23:00:00,7026,transition
2023-03-18T00:00:00,6383,weekend
2023-03-18T01:00:00,5367,weekend
2023-03-18T02:00:00,3695,weekend
2023-03-18T03:00:00,2452,weekend
2023-03-18T04:00:00,1388,weekend
2023-03-18T05:00:00,582,weekend
2023-03-18T06:00:00,909,weekend
2023-03-18T07:00:00,1397,weekend
2023-03-18T08:00:00,2325,weekend
2023-03-18T09:00:00,3570,weekend
2023-03-18T10:00:00,4701,weekend
2023-03-18T11:00:00,5687,weekend
2023-03-18T12:00:00,6132,weekend
2023-03-18T13:00:00,6230,weekend
2023-03-18T14:00:00,6377,weekend
2023-03-18T15:00:00,6644,weekend
2023-03-18T16:00:00,6807,weekend
2023-03-18T17:00:00,7493,weekend
2023-03-18T18:00:00,8047,weekend
2023-03-18T19:00:00,8004,weekend
2023-03-18T20:00:00,6684,weekend
2023-03-18T21:00:00,6561,weekend
2023-03-18T22:00:00,7144,weekend
2023-03-18T23:00:00,7069,weekend
2023-03-19T00:00:00,5791,weekend
2023-03-19T01:00:00,4597,weekend
2023-03-19T02:00:00,3359,weekend
2023-03-19T03:00:00,2291,weekend
2023-03-19T04:00:00,1306,weekend
2023-03-19T05:00:00,618,weekend
2023-03-19T06:00:00,1139,weekend
2023-03-19T07:00:00,1466,weekend
2023-03-19T08:00:00,2143,weekend
2023-03-19T09:00:00,3436,weekend
2023-03-19T10:00:00,4519,weekend
